model,subject,run,accuracy,kappa,precision,recall,f1_score
baseline,401,0,0.4166666666666667,0.134020618556701,0.44560185185185186,0.4439393939393939,0.3657688716512246
baseline,401,1,0.3888888888888889,0.12219451371571088,0.5394405729771583,0.41464646464646465,0.38822189883310426
baseline,401,2,0.375,0.08396946564885499,0.2698412698412698,0.4083333333333334,0.28735632183908044
baseline,402,0,0.4861111111111111,0.030214779759737964,0.49295774647887325,0.34782608695652173,0.24365079365079367
baseline,402,1,0.6805555555555556,0.46991037131882196,0.6937710437710437,0.628275078147201,0.6459120283510528
baseline,402,2,0.2777777777777778,0.05716444220599348,0.315018315018315,0.38235294117647056,0.20630081300813008
baseline,403,0,0.3888888888888889,0.16981132075471694,0.33035714285714285,0.4743589743589744,0.329854316155686
baseline,403,1,0.4861111111111111,0.1558935361216729,0.7291666666666666,0.43194466115358615,0.3848438300051204
baseline,403,2,0.4305555555555556,0.19738988580750405,0.6414141414141413,0.4887918031934259,0.3816562522444875
baseline,404,0,0.3888888888888889,0.08333333333333337,0.37654320987654316,0.40039682539682536,0.38291117865585944
baseline,404,1,0.3888888888888889,0.11310190369540862,0.2619620422346966,0.4222222222222222,0.3224692862219514
baseline,404,2,0.3888888888888889,0.09070034443168784,0.31355311355311355,0.39999999999999997,0.2785407129976418
baseline,405,0,0.4166666666666667,-0.012048192771084265,0.20202020202020202,0.3251612903225806,0.22081809112071835
baseline,405,1,0.3888888888888889,0.06133333333333335,0.6781045751633986,0.3756720430107527,0.2576428420830698
baseline,405,2,0.3888888888888889,0.06631299734748008,0.4595959595959596,0.385752688172043,0.2729334648839293
baseline,406,0,0.3055555555555556,0.0,0.10185185185185186,0.3333333333333333,0.15602836879432624
baseline,406,1,0.4305555555555556,0.2348367029548989,0.7030303030303031,0.5285204991087343,0.4320529236022194
baseline,406,2,0.2222222222222222,0.0,0.07407407407407407,0.3333333333333333,0.12121212121212122
baseline,407,0,0.8194444444444444,0.717049576783555,0.8833333333333333,0.7973946360153256,0.8186795491143318
baseline,407,1,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
baseline,407,2,0.3888888888888889,0.06049822064056942,0.45410628019323673,0.367816091954023,0.2398049645390071
baseline,408,0,0.6527777777777778,0.4646044021415824,0.6677978883861236,0.6341530464337481,0.6372221996230457
baseline,408,1,0.2777777777777778,0.005313496280552665,0.3145299145299145,0.34048083170890187,0.1873015873015873
baseline,408,2,0.2638888888888889,0.0,0.08796296296296297,0.3333333333333333,0.1391941391941392
baseline,409,0,0.4166666666666667,0.18971061093247577,0.5336342144852783,0.48214285714285715,0.3778255675029869
baseline,409,1,0.4305555555555556,0.21656050955414008,0.5907407407407408,0.5029761904761905,0.40242094861660077
baseline,409,2,0.3888888888888889,0.0,0.12962962962962962,0.3333333333333333,0.18666666666666668
baseline,410,0,0.4166666666666667,0.134020618556701,0.4545454545454546,0.4444444444444444,0.3444444444444444
baseline,410,1,0.3472222222222222,0.022530329289427997,0.4460093896713615,0.35185185185185186,0.20350877192982456
baseline,410,2,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.16666666666666666
baseline,411,0,0.3611111111111111,0.03944315545243615,0.2354166666666667,0.3620689655172414,0.2842512077294686
baseline,411,1,0.4305555555555556,0.153184165232358,0.4791666666666666,0.43708812260536395,0.37908240921939546
baseline,411,2,0.375,0.10596026490066235,0.27777777777777773,0.4086845466155811,0.30493615399275775
baseline,412,0,0.3333333333333333,0.05237181244858791,0.3044776119402985,0.3717948717948718,0.22360703812316718
baseline,412,1,0.4166666666666667,0.16556291390728484,0.3666666666666667,0.4533333333333333,0.33500166833500167
baseline,412,2,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
baseline,413,0,0.2638888888888889,0.04216867469879515,0.3284313725490196,0.36904761904761907,0.18948412698412698
baseline,413,1,0.5416666666666666,0.28776978417266186,0.42282430213464695,0.5625,0.4614987080103359
baseline,413,2,0.4722222222222222,0.1709090909090909,0.4116161616161616,0.4851190476190476,0.4116161616161616
baseline,414,0,0.3888888888888889,0.07772925764192129,0.35604395604395606,0.38117283950617287,0.2703238598810311
baseline,414,1,0.5555555555555556,0.35244519392917373,0.6934121621621622,0.5866402116402116,0.49975369458128077
baseline,414,2,0.4305555555555556,0.12765957446808507,0.2916666666666667,0.41358024691358025,0.32897603485838783
baseline,415,0,0.2777777777777778,0.0,0.0925925925925926,0.3333333333333333,0.14492753623188406
baseline,415,1,0.3472222222222222,0.0806845965770171,0.3544973544973545,0.38641975308641974,0.27420794288264166
baseline,415,2,0.4583333333333333,0.16229116945107402,0.33035714285714285,0.43111111111111106,0.3370657479184611
baseline,416,0,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,416,1,0.6805555555555556,0.5127978817299206,0.7851851851851852,0.670989010989011,0.6731802224759971
baseline,416,2,0.2916666666666667,0.0,0.09722222222222222,0.3333333333333333,0.15053763440860216
baseline,417,0,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,417,1,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,417,2,0.4027777777777778,0.11008910606496114,0.27364066193853426,0.430646332607117,0.33377279718743136
baseline,418,0,0.4722222222222222,0.1428571428571429,0.7435897435897436,0.4226190476190476,0.3555990007602911
baseline,418,1,0.625,0.4022140221402214,0.8363636363636363,0.5982142857142857,0.60323674560944
baseline,418,2,0.4444444444444444,0.10447761194029859,0.4705882352941176,0.4166666666666667,0.3277777777777778
baseline,419,0,0.3611111111111111,0.16930022573363435,0.715738284703802,0.470679012345679,0.3236530292868321
baseline,419,1,0.4444444444444444,0.0,0.14814814814814814,0.3333333333333333,0.20512820512820515
baseline,419,2,0.4444444444444444,0.0,0.14814814814814814,0.3333333333333333,0.20512820512820515
baseline,420,0,0.3888888888888889,-0.023255813953488635,0.26153846153846155,0.3218390804597701,0.27345259091290836
baseline,420,1,0.4444444444444444,0.19799498746867172,0.29215229215229216,0.5155993431855501,0.3662911973299958
baseline,420,2,0.4444444444444444,0.0742526518804244,0.3074074074074074,0.367816091954023,0.32874692874692873
baseline,421,0,0.20833333333333334,-0.0034229828850855792,0.2333333333333333,0.32626262626262625,0.1375816993464052
baseline,421,1,0.2777777777777778,0.06703214552703718,0.2729248152976967,0.3878787878787879,0.26048906048906045
baseline,421,2,0.4166666666666667,0.13501144164759715,0.4479166666666667,0.40952380952380957,0.29457364341085274
baseline,422,0,0.3055555555555556,0.0625,0.4215686274509804,0.37777777777777777,0.21796625626994984
baseline,422,1,0.5138888888888888,0.23076923076923073,0.5208333333333333,0.4666666666666666,0.43076923076923074
baseline,422,2,0.2638888888888889,0.01547987616099078,0.4178403755868545,0.3444444444444445,0.15633683701824333
baseline,423,0,0.4722222222222222,0.0,0.1574074074074074,0.3333333333333333,0.21383647798742136
baseline,423,1,0.6944444444444444,0.4730538922155688,0.8165079365079365,0.5921345811051694,0.556749831715632
baseline,423,2,0.5138888888888888,0.10256410256410253,0.4166666666666667,0.3958333333333333,0.3222222222222222
baseline,424,0,0.3194444444444444,0.07328605200945626,0.4785714285714285,0.3950617283950617,0.2543309438470729
baseline,424,1,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,424,2,0.4444444444444444,0.11111111111111116,0.2984126984126984,0.3950617283950617,0.33765573353674033
baseline,425,0,0.875,0.8125,0.8782051282051282,0.8888888888888888,0.8743421897060711
baseline,425,1,0.5972222222222222,0.41265822784810124,0.39665379665379663,0.6419753086419754,0.4868317610062893
baseline,425,2,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,426,0,0.4027777777777778,0.03671437461107663,0.26986584107327144,0.35333333333333333,0.30439814814814814
baseline,426,1,0.375,0.0024630541871920597,0.26295045045045046,0.3288888888888889,0.2903225806451613
baseline,426,2,0.3333333333333333,0.09694277501959747,0.273015873015873,0.4203921568627451,0.27945205479452057
baseline,427,0,0.7083333333333334,0.5063663075416258,0.8703703703703703,0.6534391534391535,0.6606485838966373
baseline,427,1,0.75,0.5850144092219021,0.8340425531914893,0.6798941798941799,0.6800901378579004
baseline,427,2,0.25,0.0,0.08333333333333333,0.3333333333333333,0.13333333333333333
baseline,428,0,0.6111111111111112,0.36363636363636365,0.4127983215316024,0.5238095238095238,0.4595103578154425
baseline,428,1,0.6388888888888888,0.40909090909090906,0.43124999999999997,0.5476190476190476,0.481045751633987
baseline,428,2,0.4305555555555556,0.06818181818181801,0.46859903381642515,0.36904761904761907,0.25695599157521337
baseline,429,0,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,429,1,0.5,0.22626865671641783,0.697632058287796,0.48232323232323226,0.42639421030225627
baseline,429,2,0.5694444444444444,0.37303370786516854,0.4576923076923077,0.5972222222222222,0.4860769860769861
baseline,430,0,0.4861111111111111,0.14533205004812333,0.32245532245532244,0.40736145574855254,0.35996771589991927
baseline,430,1,0.375,0.0316796174536762,0.29292929292929293,0.364957264957265,0.25133485888634627
baseline,430,2,0.4166666666666667,-0.018867924528301883,0.14084507042253522,0.3225806451612903,0.19607843137254902
baseline,431,0,0.5,0.22068550811785925,0.7024482109227872,0.4788359788359788,0.4332417979476803
baseline,431,1,0.6805555555555556,0.49481391092129345,0.7833333333333333,0.6433658933658933,0.6506333134802462
baseline,431,2,0.5,0.2879120879120879,0.34251245738263836,0.5584045584045584,0.41431261770244826
baseline,432,0,0.4027777777777778,0.07277628032345018,0.45893719806763283,0.39215686274509803,0.2824561403508772
baseline,432,1,0.6805555555555556,0.5361344537815126,0.7549429128376496,0.7061424039111666,0.6847319347319347
baseline,432,2,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,433,0,0.4444444444444444,0.1534391534391535,0.4623655913978495,0.4359420289855072,0.3559510567296997
baseline,433,1,0.4305555555555556,0.1307420494699646,0.4595959595959596,0.4202898550724638,0.3210812176329418
baseline,433,2,0.4722222222222222,0.21061742642815928,0.4623655913978495,0.47826086956521735,0.388066713648109
baseline,434,0,0.4166666666666667,0.02671387190215646,0.4694835680751173,0.35185185185185186,0.22842105263157894
baseline,434,1,0.8611111111111112,0.7897196261682243,0.8539506172839507,0.8603065134099617,0.8543259859049334
baseline,434,2,0.4305555555555556,0.05987261146496825,0.3088235294117647,0.3703703703703704,0.25991877538269287
baseline,435,0,0.375,0.02055622732769047,0.4553990610328638,0.3444444444444445,0.2001995344196874
baseline,435,1,0.3472222222222222,-0.02297460701330123,0.11737089201877933,0.32051282051282054,0.17182130584192437
baseline,435,2,0.4166666666666667,0.0,0.1388888888888889,0.3333333333333333,0.19607843137254902
baseline,436,0,0.4305555555555556,0.16040955631399323,0.2861264096511933,0.4777777777777778,0.345466333240715
baseline,436,1,0.3888888888888889,0.16587677725118488,0.3598585322723254,0.47222222222222227,0.3380749170222854
baseline,436,2,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.16666666666666666
baseline,437,0,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,437,1,0.4583333333333333,0.16453436477238925,0.4666666666666666,0.456140350877193,0.36996336996337
baseline,437,2,0.5,0.21739130434782605,0.4761904761904762,0.49122807017543857,0.4142857142857143
baseline,438,0,0.6111111111111112,0.42383538153758205,0.7493158182813354,0.6394871794871796,0.5235968306615072
baseline,438,1,0.5,0.2791991101223582,0.7248677248677248,0.5312820512820512,0.4635897435897436
baseline,438,2,0.6527777777777778,0.4773519163763067,0.7791375291375292,0.6646398046398047,0.5711658974070322
baseline,439,0,0.3333333333333333,0.004608294930875556,0.11428571428571428,0.3333333333333333,0.1702127659574468
baseline,439,1,0.375,0.08783783783783772,0.5424403183023873,0.39236111111111116,0.2761594073620987
baseline,439,2,0.3888888888888889,0.11607142857142849,0.24107142857142858,0.42361111111111116,0.29583333333333334
baseline,440,0,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,440,1,0.5555555555555556,0.2657743785850861,0.4014939309056956,0.4725415070242656,0.4166666666666667
baseline,440,2,0.4166666666666667,0.027339980701190147,0.4694835680751173,0.3541666666666667,0.23254901960784313
baseline,441,0,0.19444444444444445,-0.0028818443804035088,0.06572769953051642,0.3333333333333333,0.10980392156862745
baseline,441,1,0.5416666666666666,0.32423208191126285,0.5137536075036074,0.5875686813186813,0.4845865570599613
baseline,441,2,0.5694444444444444,0.3519163763066201,0.6366469068247455,0.6114926739926739,0.5694674656806494
baseline,442,0,0.5138888888888888,0.2968749999999999,0.6535714285714286,0.5434343434343435,0.5098039215686274
baseline,442,1,0.4861111111111111,0.263681592039801,0.5762015503875969,0.5393939393939394,0.4508463214345568
baseline,442,2,0.4722222222222222,0.11627906976744184,0.3703703703703704,0.402020202020202,0.32974910394265233
baseline,443,0,0.5833333333333334,0.3271028037383178,0.4942528735632184,0.52,0.45637050288213077
baseline,443,1,0.5555555555555556,0.3562447611064543,0.6950904392764858,0.5891228070175438,0.5456407391891264
baseline,443,2,0.5972222222222222,0.35074626865671643,0.4791666666666667,0.5333333333333333,0.4661246612466125
baseline,444,0,0.3611111111111111,0.05962521294718914,0.5627240143369175,0.37346711259754733,0.32320646299140926
baseline,444,1,0.5138888888888888,0.2727272727272727,0.5253968253968254,0.5144927536231884,0.5050573458497156
baseline,444,2,0.3611111111111111,0.061224489795918546,0.2352941176470588,0.3768115942028986,0.2772317772317772
baseline,445,0,0.6388888888888888,0.4301369863013699,0.42890442890442887,0.5804761904761905,0.49094945355191255
baseline,445,1,0.8472222222222222,0.7657497781721384,0.8809523809523809,0.8477694235588973,0.8566137566137565
baseline,445,2,0.6666666666666666,0.4715596330275229,0.4437564499484004,0.6028571428571429,0.5112138332477315
baseline,446,0,0.4305555555555556,0.0,0.14351851851851852,0.3333333333333333,0.2006472491909385
baseline,446,1,0.4027777777777778,0.11492281303602048,0.4346801346801347,0.4111907606531262,0.375736531986532
baseline,446,2,0.4444444444444444,0.10336239103362399,0.41904761904761906,0.3855037833532457,0.2936689549961861
baseline,447,0,0.4583333333333333,0.17070289427052576,0.5211640211640212,0.4535756955111794,0.4199248120300752
baseline,447,1,0.5972222222222222,0.335243553008596,0.7336655592469546,0.5136542072025942,0.4764057035243476
baseline,447,2,0.5833333333333334,0.3390452876376988,0.5322420634920635,0.530921090060875,0.5308469308469308
baseline,448,0,0.5138888888888888,0.19153031761308958,0.324822695035461,0.47222222222222215,0.3835341365461848
baseline,448,1,0.20833333333333334,-0.010339734121122657,0.11941391941391942,0.326984126984127,0.14047619047619045
baseline,448,2,0.375,0.026149684400360695,0.26826382727003845,0.3558201058201058,0.2766747376916869
baseline,449,0,0.2361111111111111,0.0,0.0787037037037037,0.3333333333333333,0.12734082397003746
baseline,449,1,0.3194444444444444,0.0,0.10648148148148147,0.3333333333333333,0.16140350877192983
baseline,449,2,0.4444444444444444,0.0,0.14814814814814814,0.3333333333333333,0.20512820512820515
baseline,450,0,0.3611111111111111,0.0036101083032491488,0.12206572769953052,0.3333333333333333,0.17869415807560138
baseline,450,1,0.3888888888888889,0.05035971223021585,0.4626865671641791,0.3541666666666667,0.22559561458992197
baseline,450,2,0.4583333333333333,0.027027027027026862,0.48356807511737093,0.3461538461538462,0.23181109912501496
baseline,451,0,0.375,0.12479740680713136,0.6613756613756614,0.4272727272727273,0.31648672612528034
baseline,451,1,0.625,0.4105518496058217,0.6585018414286706,0.6025252525252526,0.6144472897994024
baseline,451,2,0.4166666666666667,0.1379703534777651,0.6484674329501915,0.42929292929292934,0.3467171717171717
baseline,452,0,0.4583333333333333,0.2067796610169491,0.42777777777777776,0.4855072463768116,0.3923931018190409
baseline,452,1,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,452,2,0.5277777777777778,0.31177958954174867,0.3731622560812617,0.5645586297760211,0.4462269756387403
baseline,453,0,0.5416666666666666,0.2303206997084548,0.611111111111111,0.5247252747252747,0.47706093189964155
baseline,453,1,0.4305555555555556,0.08123249299719892,0.46859903381642515,0.4102564102564103,0.3174398625429553
baseline,453,2,0.5555555555555556,0.26436781609195403,0.4666666666666666,0.5641025641025641,0.4830917874396135
baseline,454,0,0.4166666666666667,0.09134615384615397,0.40879120879120884,0.3806060606060606,0.27777777777777773
baseline,454,1,0.19444444444444445,0.0,0.06481481481481481,0.3333333333333333,0.10852713178294575
baseline,454,2,0.4166666666666667,0.21454545454545448,0.5077984817115252,0.536969696969697,0.39659293160437326
baseline,455,0,0.4722222222222222,0.1550339715873995,0.3,0.4361111111111111,0.3460865216304076
baseline,455,1,0.4166666666666667,0.11006474396703936,0.5842293906810035,0.4069444444444445,0.29847507331378303
baseline,455,2,0.4166666666666667,0.0,0.1388888888888889,0.3333333333333333,0.19607843137254902
baseline,456,0,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.16666666666666666
baseline,456,1,0.3888888888888889,0.0,0.12962962962962962,0.3333333333333333,0.18666666666666668
baseline,456,2,0.5416666666666666,0.26027397260273977,0.4863387978142077,0.4861111111111111,0.4192616372391653
baseline,457,0,0.4305555555555556,0.0,0.14351851851851852,0.3333333333333333,0.2006472491909385
baseline,457,1,0.5833333333333334,0.3678665496049166,0.6082887700534759,0.6089491949707003,0.5552742981184599
baseline,457,2,0.19444444444444445,0.0,0.06481481481481481,0.3333333333333333,0.10852713178294575
baseline,458,0,0.6111111111111112,0.34375,0.4701754385964912,0.5217391304347826,0.46291866028708134
baseline,458,1,0.6944444444444444,0.5507657402155417,0.7967836257309941,0.7148200093501637,0.682972582972583
baseline,458,2,0.6944444444444444,0.4944142993935524,0.8257142857142856,0.6127214170692431,0.562959024947329
baseline,459,0,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,459,1,0.7638888888888888,0.6372258446947243,0.8384384384384385,0.7326984126984127,0.69579345385797
baseline,459,2,0.4444444444444444,0.13409500901984373,0.797979797979798,0.41841269841269835,0.3383308345827086
baseline,460,0,0.3194444444444444,0.09445585215605756,0.2708333333333333,0.41825396825396827,0.2678190354246692
baseline,460,1,0.4583333333333333,0.2317373461012312,0.5408892601875058,0.5146141215106733,0.43747538275840164
baseline,460,2,0.20833333333333334,-0.006375674350171723,0.2333333333333333,0.32301587301587303,0.13202614379084968
baseline,461,0,0.3888888888888889,0.0185873605947956,0.29411764705882354,0.3432098765432099,0.221671826625387
baseline,461,1,0.5833333333333334,0.4014962593516209,0.6881081081081081,0.611111111111111,0.5705537705537705
baseline,461,2,0.6666666666666666,0.47540983606557374,0.6333333333333333,0.6259259259259259,0.6270955165692007
baseline,500,0,0.4583333333333333,0.05549949545913235,0.8142857142857144,0.3658730158730159,0.2666695240952667
baseline,500,1,0.3333333333333333,0.07544141252006431,0.37373737373737376,0.396031746031746,0.2707436118288831
baseline,500,2,0.5694444444444444,0.27106466361855,0.47242921013412814,0.4920634920634921,0.4329710144927536
baseline,501,0,0.5,0.2473867595818815,0.3333333333333333,0.49832775919732447,0.3917449788096554
baseline,501,1,0.3194444444444444,0.0,0.10648148148148147,0.3333333333333333,0.16140350877192983
baseline,501,2,0.3888888888888889,0.09200343938091149,0.29813124728378965,0.39409141583054624,0.29038982697519283
baseline,502,0,0.4861111111111111,0.18780487804878054,0.4739583333333333,0.4545454545454546,0.3755799755799756
baseline,502,1,0.3055555555555556,0.0,0.10185185185185186,0.3333333333333333,0.15602836879432624
baseline,502,2,0.6111111111111112,0.39368421052631586,0.496969696969697,0.5909090909090909,0.5101104857202419
baseline,503,0,0.375,0.14376321353065546,0.4322916666666667,0.4492753623188406,0.3246534525197564
baseline,503,1,0.5694444444444444,0.368421052631579,0.6734848484848485,0.6115942028985507,0.570555621403079
baseline,503,2,0.4444444444444444,0.05200789993416721,0.4761904761904762,0.36231884057971014,0.25333333333333335
baseline,504,0,0.4305555555555556,0.0,0.14351851851851852,0.3333333333333333,0.2006472491909385
baseline,504,1,0.4027777777777778,0.16662180349932687,0.28094092488639405,0.47142857142857136,0.3481481481481481
baseline,504,2,0.3888888888888889,0.14355231143552316,0.2518518518518518,0.4515873015873016,0.31957876638727706
baseline,505,0,0.3055555555555556,0.0,0.10185185185185186,0.3333333333333333,0.15602836879432624
baseline,505,1,0.5555555555555556,0.3068592057761732,0.38281979458450044,0.5217391304347826,0.4277389277389278
baseline,505,2,0.3055555555555556,-0.01954120645709434,0.21256038647342992,0.3194993412384716,0.17884057971014491
baseline,506,0,0.3333333333333333,0.04318936877076407,0.2727272727272727,0.3655913978494623,0.2149735942839391
baseline,506,1,0.3333333333333333,0.057283142389525143,0.6044776119402985,0.3774193548387097,0.23547979797979798
baseline,506,2,0.2777777777777778,-0.011891891891891992,0.17647058823529413,0.32741935483870965,0.16298701298701299
baseline,507,0,0.4166666666666667,0.14310002833663926,0.28061893522161024,0.45074224021592446,0.3458706467661692
baseline,507,1,0.3888888888888889,0.07665403672398718,0.27807486631016043,0.39676113360323884,0.3127572016460905
baseline,507,2,0.4305555555555556,0.16515837104072406,0.28958333333333336,0.46828609986504727,0.3576945929887107
baseline,508,0,0.4583333333333333,0.1875,0.3833333333333333,0.4583333333333333,0.35714285714285715
baseline,508,1,0.6111111111111112,0.41666666666666663,0.6564327485380117,0.6111111111111112,0.5441486032883882
baseline,508,2,0.4027777777777778,0.10416666666666663,0.3611721611721612,0.40277777777777773,0.28730216261930647
baseline,509,0,0.5,0.25108350187806994,0.5620545073375262,0.5257108287961282,0.4673203384637142
baseline,509,1,0.6388888888888888,0.45038167938931295,0.7432216905901116,0.6406533575317604,0.6301353874883286
baseline,509,2,0.5138888888888888,0.26012918379330596,0.6649572649572649,0.5130066545674531,0.4706273258904838
baseline,510,0,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,510,1,0.25,0.015945330296127547,0.41314553990610325,0.3461538461538462,0.15347923681257014
baseline,510,2,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,511,0,0.4027777777777778,0.08726415094339612,0.27678571428571425,0.39316239316239315,0.3049879147440123
baseline,511,1,0.3472222222222222,0.07084019769357497,0.3282828282828283,0.3846153846153846,0.24425287356321843
baseline,511,2,0.5833333333333334,0.352129574085183,0.4876543209876543,0.5471794871794872,0.4781746031746032
baseline,512,0,0.3888888888888889,0.09304322931577447,0.26048906048906045,0.3961352657004831,0.31412429378531076
baseline,512,1,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.16666666666666666
baseline,512,2,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
baseline,513,0,0.375,0.022034409900392293,0.4553990610328638,0.3466666666666667,0.20433518371662704
baseline,513,1,0.4305555555555556,0.185430463576159,0.39444444444444443,0.4666666666666666,0.35301968635301967
baseline,513,2,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
tl,300,0,0.4722222222222222,0.23232323232323238,0.5568260568260568,0.4942002442002442,0.4801554001554001
tl,300,1,0.4861111111111111,0.2541993281075029,0.5862573099415204,0.5127187627187627,0.49441102756892236
tl,300,2,0.4722222222222222,0.23957754307948864,0.5884243128145568,0.5055962555962555,0.4745186210077252
tl,301,0,0.4305555555555556,0.1512363427257044,0.4956959706959707,0.43123543123543123,0.43696817388784964
tl,301,1,0.4305555555555556,0.1482977495672244,0.4625668449197861,0.4265734265734265,0.43245799488149544
tl,301,2,0.375,0.06843013225991956,0.4488705738705739,0.37315462315462317,0.3853837965849756
tl,302,0,0.4305555555555556,0.17449664429530198,0.5212121212121212,0.45897435897435895,0.41474850809889174
tl,302,1,0.4166666666666667,0.15577889447236182,0.508869395711501,0.4461538461538462,0.4002681414446121
tl,302,2,0.3888888888888889,0.12146422628951736,0.4780743066457352,0.4205128205128205,0.37111358850489284
tl,303,0,0.4722222222222222,0.20924855491329486,0.5114665749340671,0.46250971250971257,0.4694145080985694
tl,303,1,0.5,0.24956572090330054,0.529470647117706,0.48921911421911424,0.49182875412383603
tl,303,2,0.5416666666666666,0.3121019108280254,0.5840246354952238,0.5321484071484072,0.5332193532927927
tl,304,0,0.5138888888888888,0.27544565842438185,0.6147890050329075,0.5133061383061382,0.5040879878089181
tl,304,1,0.5,0.25602755453501713,0.6074561403508772,0.5006798756798757,0.498415666718612
tl,304,2,0.5277777777777778,0.2961472110408281,0.6235431235431236,0.5273892773892774,0.525038025038025
tl,306,0,0.6527777777777778,0.48364888123924266,0.6877344877344878,0.6610925306577481,0.6464285714285715
tl,306,1,0.6666666666666666,0.5038759689922481,0.6992424242424242,0.6739130434782609,0.6622433093631849
tl,306,2,0.6527777777777778,0.48409286328460877,0.6879154795821463,0.6627647714604236,0.6437917637917637
