model,subject,run,accuracy,kappa,precision,recall,f1_score
baseline,508,0,0.4861111111111111,0.22916666666666663,0.5787464387464387,0.48611111111111116,0.4567294567294567
baseline,509,0,0.4166666666666667,0.125,0.625,0.42649727767695095,0.33816425120772947
baseline,510,0,0.2777777777777778,0.048054919908466776,0.41545893719806765,0.3717948717948718,0.20074846297781343
baseline,511,0,0.2916666666666667,-0.044071651976115955,0.1943351691581432,0.30586080586080583,0.23429541595925296
baseline,512,0,0.3333333333333333,0.0011560693641619046,0.11764705882352942,0.3333333333333333,0.17391304347826086
baseline,513,0,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
tl,300,0,0.3333333333333333,0.0,0.44642857142857145,0.32814407814407814,0.3006820119352089
tl,301,0,0.4861111111111111,0.2461799660441425,0.6279203170629954,0.500097125097125,0.48036789830813903
tl,302,0,0.4722222222222222,0.20279720279720292,0.5268170426065163,0.4666666666666666,0.4729166666666667
tl,303,0,0.5277777777777778,0.2949308755760368,0.5781699346405228,0.522047397047397,0.5362154171324549
tl,304,0,0.5138888888888888,0.28123217341699935,0.6059649913605288,0.523018648018648,0.5077268643306379
tl,306,0,0.625,0.44234079173838203,0.6574431574431574,0.6337792642140468,0.6136363636363636
tl,307,0,0.375,0.05759162303664922,0.24677419354838712,0.36713286713286714,0.2950257289879931
tl,308,0,0.4166666666666667,0.13550600343053165,0.575925925925926,0.42485958485958486,0.4108673524054431
tl,309,0,0.5277777777777778,0.30017152658662094,0.589247311827957,0.5394327894327894,0.519102979480338
tl,400,0,0.7361111111111112,0.5824175824175823,0.6991631054131053,0.6963141025641025,0.6974071162357326
tl,401,0,0.6666666666666666,0.5025906735751295,0.6601010101010102,0.668939393939394,0.6419312394155162
tl,402,0,0.6388888888888888,0.4580196873190504,0.642732746181022,0.6672918442739415,0.635938135938136
tl,403,0,0.625,0.4461538461538461,0.6258648758648758,0.6641441722577625,0.6218403346062921
tl,404,0,0.4444444444444444,0.17808219178082185,0.4739671760045274,0.4456349206349206,0.4472801146360487
tl,405,0,0.4444444444444444,0.09943714821763616,0.619281045751634,0.4029569892473119,0.3918546541497361
tl,406,0,0.75,0.6135957066189623,0.7324855671711655,0.7416443850267379,0.7334656084656084
tl,407,0,0.9722222222222222,0.9572953736654805,0.978494623655914,0.9629629629629629,0.9692810457516341
tl,408,0,0.6944444444444444,0.544565842438183,0.7071428571428572,0.7004798320587794,0.6768010451661067
tl,409,0,0.5,0.24475524475524468,0.5006684491978609,0.4910714285714286,0.4786232443278284
tl,410,0,0.5833333333333334,0.3739130434782608,0.6017665130568356,0.6194444444444445,0.6018388216530631
tl,411,0,0.5,0.23764705882352954,0.49073220686123903,0.4902171136653895,0.48866005593694384
tl,412,0,0.4861111111111111,0.212300413956239,0.455672514619883,0.46505494505494505,0.44083333333333335
tl,413,0,0.7222222222222222,0.574468085106383,0.7223311546840959,0.7172619047619048,0.7098619017499472
tl,414,0,0.5555555555555556,0.3413379073756432,0.5754419191919192,0.5667989417989417,0.554862820162246
tl,415,0,0.6111111111111112,0.40583554376657827,0.5831856315727283,0.5888888888888889,0.5774891774891775
tl,416,0,0.7916666666666666,0.688491491202769,0.8055555555555557,0.7954578754578755,0.7929193899782135
tl,417,0,0.4722222222222222,0.20557491289198604,0.4693422519509476,0.47893972403776325,0.4695061728395062
tl,418,0,0.8333333333333334,0.7464788732394366,0.8246031746031747,0.8392857142857143,0.827024827024827
tl,419,0,0.75,0.5978901644430654,0.7142577359968664,0.6943554131054132,0.7008695652173914
tl,420,0,0.5277777777777778,0.3125526537489468,0.5492874414775942,0.5845648604269295,0.5266339869281046
tl,421,0,0.6805555555555556,0.5352231265787258,0.7309178743961353,0.7132756132756133,0.6790123456790124
tl,422,0,0.7083333333333334,0.5571177504393673,0.6906172839506173,0.6907407407407407,0.6893424036281179
tl,423,0,0.7916666666666666,0.6858638743455497,0.7865961199294533,0.8091577540106952,0.7822051467371663
