subject,run,accuracy,kappa,precision,recall,f1_score
403,0,0.5972222222222222,0.4136478517270429,0.6382868937048504,0.6371768866697872,0.5997821350762528
403,1,0.5972222222222222,0.4136478517270429,0.6382868937048504,0.6371768866697872,0.5997821350762528
403,2,0.5972222222222222,0.4161073825503355,0.6418767507002802,0.6385031466167369,0.5981047937569677
404,0,0.5555555555555556,0.3491525423728813,0.6109391124871001,0.5742063492063493,0.5553624271874903
404,1,0.5555555555555556,0.34619750283768447,0.5835803689064559,0.5753968253968255,0.5539274722333735
404,2,0.6388888888888888,0.4639175257731959,0.6576889437670422,0.6496031746031746,0.6373673810609515
405,0,0.4722222222222222,0.1648351648351648,0.5712250712250713,0.4598655913978495,0.4665295193312435
405,1,0.4444444444444444,0.11439114391143912,0.5345238095238095,0.4181989247311828,0.4099521946979574
405,2,0.4444444444444444,0.12568306010928965,0.45895895895895894,0.4256989247311828,0.42108515634655785
406,0,0.7777777777777778,0.6577540106951871,0.7670401493930906,0.7776292335115865,0.7668920940810343
406,1,0.7777777777777778,0.6601769911504425,0.7949999999999999,0.788324420677362,0.776164537053912
406,2,0.7916666666666666,0.6797153024911032,0.8145604395604397,0.7981283422459894,0.7913580246913581
407,0,0.9305555555555556,0.8940553266627428,0.9254171754171754,0.9266411238825031,0.9258112601765852
407,1,0.8888888888888888,0.8285714285714286,0.8995098039215685,0.8744316730523627,0.8828628378065174
407,2,0.9444444444444444,0.9150693010911235,0.9437960369332918,0.9399744572158365,0.9410641989589358
408,0,0.6666666666666666,0.49840348330914364,0.654071773636991,0.661143599740091,0.6536612323846366
408,1,0.6666666666666666,0.500578034682081,0.6616049382716049,0.6663417803768681,0.6569804323427512
408,2,0.6527777777777778,0.4787141615986099,0.644620811287478,0.6487979207277452,0.6420486130200792
409,0,0.5138888888888888,0.26056338028169,0.5521367521367521,0.511904761904762,0.4998045005325675
409,1,0.5277777777777778,0.276595744680851,0.5314814814814814,0.5238095238095238,0.5202139995783259
409,2,0.5277777777777778,0.2791519434628976,0.542311661506708,0.5238095238095238,0.5176587301587301
410,0,0.5833333333333334,0.3650793650793651,0.6094554532688407,0.599074074074074,0.6016172506738545
410,1,0.5833333333333334,0.36170212765957444,0.6009259259259259,0.6009259259259259,0.6009259259259259
410,2,0.5833333333333334,0.36283185840707965,0.5969743198576151,0.6055555555555556,0.6010031307903648
411,0,0.4583333333333333,0.19702602230483268,0.47761235180590017,0.46426564495530015,0.4512059369202226
411,1,0.4444444444444444,0.18667043208133294,0.4795093795093795,0.45979565772669223,0.441632753730423
411,2,0.4861111111111111,0.22513089005235598,0.4909569597069597,0.473205619412516,0.46561453118830176
412,0,0.5416666666666666,0.30404217926186294,0.5581175581175581,0.5341636141636141,0.5278304870335231
412,1,0.5833333333333334,0.36638310354942794,0.5831484326107982,0.5715995115995116,0.5691600796863955
412,2,0.6111111111111112,0.408450704225352,0.6255464965142384,0.6013186813186814,0.6001919286233012
413,0,0.7083333333333334,0.5609756097560975,0.7088762016298249,0.75,0.7171406371406371
413,1,0.6944444444444444,0.5368421052631579,0.6924786324786325,0.7202380952380952,0.7006566314742416
413,2,0.6805555555555556,0.5224913494809689,0.6851378446115288,0.7261904761904763,0.6849346381001804
414,0,0.6666666666666666,0.5025906735751295,0.6907407407407408,0.6697530864197531,0.6666666666666666
414,1,0.6666666666666666,0.5012987012987014,0.6945646945646945,0.6677689594356261,0.6656084656084656
414,2,0.6527777777777778,0.4814174589455489,0.6782504804945196,0.6538800705467372,0.6521885521885521
415,0,0.5833333333333334,0.36638310354942794,0.5786111111111111,0.5708641975308643,0.5680354732986311
415,1,0.5416666666666666,0.30363423212192253,0.5287393162393162,0.5275308641975309,0.5248268852042437
415,2,0.5972222222222222,0.38552089464390815,0.6065086825956391,0.5808641975308642,0.5742204301075269
416,0,0.7777777777777778,0.6648239743962758,0.7905273937532002,0.7760195360195361,0.7779448621553885
416,1,0.7638888888888888,0.6491831470335339,0.7880331326850851,0.7733821733821733,0.764314723889192
416,2,0.7916666666666666,0.6858638743455497,0.7999999999999999,0.7893528693528694,0.7912353347135955
417,0,0.4305555555555556,0.13481828839390386,0.4234126984126984,0.4209980288411661,0.4208998914881268
417,1,0.4861111111111111,0.2094955489614243,0.4728632478632478,0.4694989106753813,0.4708109067250252
417,2,0.5,0.22557514191813566,0.49113997113997115,0.48096275547255934,0.48338282552983775
418,0,0.9305555555555556,0.8928571428571429,0.9226190476190476,0.9226190476190476,0.9226190476190476
418,1,0.875,0.8098591549295775,0.8615384615384615,0.875,0.8641975308641975
418,2,0.875,0.8105263157894737,0.8641975308641975,0.875,0.8629748629748629
419,0,0.8055555555555556,0.7026548672566372,0.7858974358974359,0.8160018993352326,0.7873924672883684
419,1,0.7916666666666666,0.6688132474701012,0.7614906832298137,0.756054131054131,0.7561378293716602
419,2,0.8055555555555556,0.69702434625789,0.7912457912457912,0.7969195156695156,0.7836435070306038
420,0,0.5138888888888888,0.27710843373493976,0.5162198912198912,0.5730706075533661,0.5203847576766556
420,1,0.5138888888888888,0.29824561403508776,0.5409622541201489,0.5853858784893268,0.5140456891976649
420,2,0.5,0.25645438898450945,0.5033444816053512,0.5492610837438424,0.5038461538461538
421,0,0.7638888888888888,0.6416861826697893,0.7487373737373737,0.7577200577200577,0.7396955044852408
421,1,0.8055555555555556,0.6875387476751394,0.8173639226270805,0.7835497835497836,0.7828416651946064
421,2,0.8055555555555556,0.6961109436237565,0.78078007518797,0.7933621933621934,0.7833132558820126
422,0,0.7222222222222222,0.5752212389380531,0.7112771034339662,0.7064814814814815,0.7076081007115489
422,1,0.7222222222222222,0.578207381370826,0.7105513070425351,0.7064814814814815,0.7061347061347062
422,2,0.7083333333333334,0.5586690017513135,0.6998765432098765,0.6953703703703704,0.6939925571504518
423,0,0.9027777777777778,0.8475499092558983,0.8918055555555555,0.8929367201426025,0.8905735460299633
423,1,0.9166666666666666,0.8688524590163934,0.9037878787878788,0.9027406417112299,0.9023256787590798
423,2,0.9027777777777778,0.8497316636851521,0.8966817496229261,0.9149955436720143,0.9015752765752766
424,0,0.5277777777777778,0.2898172323759791,0.5254347826086957,0.5246913580246914,0.5219070742743627
424,1,0.5416666666666666,0.3052631578947368,0.5307692307692308,0.5308641975308642,0.5302879841112215
424,2,0.5416666666666666,0.31070496083550914,0.5473938469361811,0.5370370370370371,0.5335776698728085
425,0,0.8611111111111112,0.7889182058047494,0.8563946097126877,0.8580246913580246,0.8543638375217323
425,1,0.8472222222222222,0.7678100263852243,0.8457580902402634,0.8456790123456791,0.841229688520329
425,2,0.8194444444444444,0.7255936675461742,0.8338493292053663,0.8209876543209876,0.8152928409521425
426,0,0.4166666666666667,0.09919571045576403,0.39068025795714584,0.39437908496732027,0.37910552061495456
426,1,0.4027777777777778,0.08320994965946094,0.3837244626718311,0.3854901960784314,0.36303177987612956
426,2,0.4305555555555556,0.12038140643623352,0.4063492063492064,0.4073202614379085,0.40451680318198674
427,0,0.8333333333333334,0.7442273534635879,0.8186868686868687,0.8357383357383358,0.8235320686540198
427,1,0.8194444444444444,0.7226666666666667,0.8093279569892472,0.8140933140933141,0.7998834590404358
427,2,0.7777777777777778,0.6613756613756614,0.7635876631819837,0.778018278018278,0.7584246540103926
428,0,0.6111111111111112,0.39350180505415167,0.5431289140966561,0.5505952380952381,0.5455595446828644
428,1,0.6666666666666666,0.4744525547445255,0.5810170672239637,0.5982142857142857,0.58329830460978
428,2,0.6527777777777778,0.4505494505494505,0.5478114478114477,0.5773809523809524,0.5558771433955153
429,0,0.7638888888888888,0.6443927948866939,0.7999835309617919,0.7625291375291375,0.7672753311851057
429,1,0.7638888888888888,0.6433566433566433,0.8084935897435898,0.7601981351981352,0.7656695156695156
429,2,0.7777777777777778,0.6645311589982528,0.8101319710515114,0.7766122766122766,0.7838464084740152
430,0,0.5972222222222222,0.39267015706806285,0.5873015873015873,0.5954783567686793,0.5785510785510785
430,1,0.6388888888888888,0.4479504570923032,0.618508522017294,0.6256685966363386,0.6180786780120853
430,2,0.5972222222222222,0.39372822299651566,0.5898268398268399,0.5934105321202096,0.5799699070139321
431,0,0.7916666666666666,0.684395090590298,0.8436671966083731,0.8195970695970697,0.8095238095238094
431,1,0.8611111111111112,0.7889800703399765,0.8863636363636364,0.8791208791208791,0.8758620689655173
431,2,0.8055555555555556,0.7052631578947368,0.8518518518518517,0.8315018315018315,0.82328190743338
432,0,0.7777777777777778,0.6640419947506562,0.7755248335893498,0.7728714828106309,0.7635846372688478
432,1,0.7916666666666666,0.6850393700787402,0.7819664902998236,0.7911530660009362,0.7815292949354519
432,2,0.7916666666666666,0.6850393700787402,0.7819664902998236,0.7911530660009362,0.7815292949354519
433,0,0.7222222222222222,0.5821242019733024,0.7864167995746943,0.7183091787439614,0.7155864954080465
433,1,0.7083333333333334,0.5604651162790697,0.7345417035072207,0.7033091787439614,0.6975308641975309
433,2,0.7638888888888888,0.6445993031358885,0.7790867009933947,0.7612801932367149,0.7625925925925926
434,0,0.8611111111111112,0.7906976744186047,0.8623015873015873,0.8669987228607918,0.8554163185742132
434,1,0.8472222222222222,0.7688266199649737,0.8398268398268399,0.8484802043422732,0.8402637800174194
434,2,0.8611111111111112,0.7906976744186047,0.8623015873015873,0.8669987228607918,0.8554163185742132
435,0,0.7777777777777778,0.6655052264808362,0.777056277056277,0.7862179487179487,0.7689058829409706
435,1,0.7916666666666666,0.6819787985865724,0.7802098950524737,0.7858974358974359,0.7791229486144741
435,2,0.7916666666666666,0.6819787985865724,0.7802098950524737,0.7858974358974359,0.7791229486144741
436,0,0.6666666666666666,0.4973821989528796,0.6732804232804233,0.6861111111111112,0.6747109100050276
436,1,0.6944444444444444,0.5302491103202847,0.6924452861952862,0.6907407407407408,0.6909511194223676
436,2,0.6666666666666666,0.49913043478260866,0.6859703020993343,0.6842592592592592,0.6738968633705475
437,0,0.8194444444444444,0.7255936675461742,0.8333333333333334,0.8262608087169491,0.8294835716219363
437,1,0.8472222222222222,0.7674008810572688,0.8631553631553631,0.8500024991253062,0.8505143441313655
437,2,0.8472222222222222,0.7674008810572688,0.8631553631553631,0.8500024991253062,0.8505143441313655
438,0,0.7083333333333334,0.5677530017152659,0.7594405594405594,0.7230769230769231,0.6915954415954415
438,1,0.6944444444444444,0.5491033304867634,0.7626031481866722,0.7102564102564103,0.6809767221389498
438,2,0.6944444444444444,0.5466514024041214,0.7302664655605833,0.7072039072039072,0.679014679014679
439,0,0.5833333333333334,0.3601895734597157,0.5637500000000001,0.5590277777777778,0.5536354326676908
439,1,0.5694444444444444,0.33886255924170616,0.5505050505050505,0.5347222222222222,0.5217613927291347
439,2,0.6527777777777778,0.4538834951456311,0.6401072124756335,0.638888888888889,0.6299719887955182
440,0,0.625,0.41286620356387804,0.6922895622895623,0.6268092805449127,0.6455026455026455
440,1,0.6527777777777778,0.4620442319187089,0.6942110177404296,0.6684759472115793,0.6755748015259305
440,2,0.625,0.414281410063272,0.6784484805318138,0.6412303107705406,0.6563518483624003
441,0,0.5833333333333334,0.38879456706281823,0.5982964658021866,0.6380494505494506,0.5781144781144781
441,1,0.5555555555555556,0.32867132867132876,0.5484126984126985,0.5770375457875457,0.5459699974574116
441,2,0.5972222222222222,0.41512605042016804,0.6251097935880545,0.6594551282051282,0.587614749316877
442,0,0.5694444444444444,0.3545401966454599,0.5705659075224293,0.5772727272727273,0.567541033900905
442,1,0.5555555555555556,0.32155477031802127,0.5546296296296297,0.5525252525252525,0.5527332824815662
442,2,0.5833333333333334,0.36433195997645673,0.5813882532418001,0.5803030303030303,0.5806267806267805
443,0,0.6805555555555556,0.5314091680814941,0.7575757575757575,0.7048370927318296,0.6841647241647242
443,1,0.6527777777777778,0.4893617021276595,0.7271221532091098,0.6753884711779449,0.6583431093235016
443,2,0.6527777777777778,0.4893617021276595,0.7271221532091098,0.6753884711779449,0.6583431093235016
444,0,0.4861111111111111,0.23711340206185572,0.5528083028083028,0.49219620958751403,0.48585172608941707
444,1,0.5416666666666666,0.31900257953568356,0.5832151719248494,0.5484949832775919,0.5384056756605776
444,2,0.5138888888888888,0.27648578811369506,0.5556123898834896,0.5178372352285396,0.5165175221546265
445,0,0.8888888888888888,0.8305383936451898,0.8978554704129417,0.8793483709273184,0.8848164181497515
445,1,0.875,0.8085106382978724,0.882716049382716,0.8603759398496241,0.8669059135590574
445,2,0.8472222222222222,0.7653333333333333,0.8591056494282302,0.8294987468671678,0.8369417776197438
446,0,0.5,0.22418437593534868,0.4728506787330316,0.446663253114866,0.43283682232957593
446,1,0.4861111111111111,0.22377622377622375,0.48585434173669456,0.44578141889969847,0.4436801602361375
446,2,0.5138888888888888,0.2405063291139241,0.4554716117216117,0.45104397792569834,0.4502357588887473
447,0,0.5138888888888888,0.2520035618878005,0.5119047619047619,0.4921203845935029,0.4819710968964701
447,1,0.5555555555555556,0.31793960923623443,0.5591885591885593,0.5488991295442908,0.5236383442265795
447,2,0.5555555555555556,0.32611874817198017,0.5581744215611493,0.5438072481083234,0.5366749500748075
448,0,0.5694444444444444,0.31617647058823517,0.5434173669467787,0.5497354497354497,0.5458333333333333
448,1,0.5694444444444444,0.3104726598702502,0.5341991341991341,0.5367724867724868,0.5353422862757943
448,2,0.5555555555555556,0.3292576419213973,0.5503864734299516,0.5666666666666665,0.5444795960757997
449,0,0.5833333333333334,0.37445699391833187,0.6196700037078235,0.5936700767263426,0.5705633619568045
449,1,0.625,0.4295774647887324,0.6168831168831169,0.6218030690537084,0.6153846153846153
449,2,0.6388888888888888,0.4559721011333915,0.633816425120773,0.6362958226768969,0.6275351499315666
450,0,0.5694444444444444,0.31992687385740404,0.5581529581529582,0.5544871794871794,0.5543689597987077
450,1,0.5277777777777778,0.26881720430107525,0.51291627762216,0.5256410256410257,0.5169946574693988
450,2,0.5277777777777778,0.2359550561797753,0.5025613275613275,0.48065476190476186,0.4855082742316785
451,0,0.5277777777777778,0.33078184800437394,0.6773136773136773,0.594949494949495,0.4703748006379585
451,1,0.5833333333333334,0.3973214285714286,0.6582010582010581,0.6282828282828282,0.5695006747638326
451,2,0.5972222222222222,0.41967759866592547,0.6979472140762463,0.6449494949494949,0.5807549175970229
452,0,0.8194444444444444,0.7271932381229962,0.8391932639244466,0.8180354267310789,0.8094160310909079
452,1,0.8055555555555556,0.7051769523252414,0.8500363108206246,0.8013955984970478,0.7882300461168074
452,2,0.7777777777777778,0.6614751689685572,0.8339208773991382,0.7704338066656907,0.7704695767195767
453,0,0.5277777777777778,0.24584103512014788,0.6157894736842106,0.5621824412146993,0.5780412823891085
453,1,0.5,0.2387665198237886,0.5135944700460829,0.5658454448777029,0.5229610314356078
453,2,0.5416666666666666,0.2659870250231695,0.6252204585537919,0.5717830556540234,0.5911012747594456
454,0,0.6944444444444444,0.5309446254071661,0.6735642525116209,0.6930735930735931,0.6765894236482471
454,1,0.625,0.43635836474340395,0.6356725146198831,0.6458008658008657,0.6112299465240641
454,2,0.6666666666666666,0.5103428733352224,0.6899835057729794,0.7107647907647907,0.6614366822401255
455,0,0.6944444444444444,0.5188335358444716,0.6743055555555556,0.6497863247863248,0.650781019746537
455,1,0.6805555555555556,0.5012048192771085,0.6473214285714285,0.6386752136752136,0.6371100164203612
455,2,0.6944444444444444,0.5188335358444716,0.6743055555555556,0.6497863247863248,0.650781019746537
456,0,0.7777777777777778,0.6619718309859155,0.7594528527591408,0.7587301587301587,0.7572625256835783
456,1,0.75,0.6214953271028038,0.733343329834558,0.734920634920635,0.7334887334887336
456,2,0.7638888888888888,0.6404230317273796,0.7426032354193274,0.7420634920634921,0.7390207545006305
457,0,0.5,0.24607329842931935,0.5463536463536464,0.4667178699436764,0.46345029239766083
457,1,0.4861111111111111,0.2185391610442945,0.5597008547008547,0.4658360357285089,0.4454212454212454
457,2,0.5555555555555556,0.33294730746960044,0.591618417424869,0.5291574216305399,0.5321556579621095
458,0,0.8611111111111112,0.7861597861597862,0.8652098997493735,0.8660069606773675,0.8647478647478648
458,1,0.8888888888888888,0.8303886925795053,0.8887056471764118,0.9027582982702197,0.8945334350368674
458,2,0.8611111111111112,0.789103690685413,0.8582251082251083,0.8775128564749882,0.8639673571876961
459,0,0.7361111111111112,0.5945465323058685,0.8075980392156863,0.709084249084249,0.6832358674463936
459,1,0.7083333333333334,0.5538506934198879,0.7581331331331332,0.6870085470085471,0.6723823115831008
459,2,0.6944444444444444,0.5321913762551683,0.7515262515262515,0.6711355311355311,0.6516712454212454
460,0,0.5555555555555556,0.34058385804235825,0.61701860231272,0.5645320197044335,0.5402570154733805
460,1,0.5833333333333334,0.3807339449541284,0.6074481074481075,0.5866995073891625,0.573393135147157
460,2,0.5694444444444444,0.3608247422680413,0.6228250915750916,0.5756157635467981,0.5590029621226444
461,0,0.75,0.5970149253731343,0.7026090129538405,0.6716049382716048,0.665945165945166
461,1,0.7777777777777778,0.6441149212233549,0.7527142527142527,0.7148148148148148,0.7193748239932414
461,2,0.7916666666666666,0.6669750231267346,0.7626984126984127,0.7283950617283951,0.7326340326340327
500,0,0.6527777777777778,0.45848375451263546,0.7010647010647011,0.6310803891449053,0.6489262371615313
500,1,0.6666666666666666,0.47317073170731705,0.7113821138211383,0.6359190988223247,0.6535374383671597
500,2,0.6527777777777778,0.45848375451263546,0.7010647010647011,0.6310803891449053,0.6489262371615313
501,0,0.6527777777777778,0.4796183868169992,0.7173913043478262,0.6560758082497212,0.6660699367466284
501,1,0.75,0.6233653007846557,0.776551724137931,0.7491638795986622,0.757329391475733
501,2,0.7361111111111112,0.6024411508282477,0.7683465959328029,0.7346711259754738,0.7434446505875077
502,0,0.5972222222222222,0.39125364431486875,0.6871252204585537,0.5997169765285707,0.599563644103874
502,1,0.5833333333333334,0.3726401394133023,0.6711711711711712,0.5901771336553945,0.5901960784313726
502,2,0.5833333333333334,0.37948865268600984,0.6702020202020202,0.6000829551554189,0.5835583984837717
503,0,0.7777777777777778,0.6726342710997442,0.8143746462931523,0.8059750826341215,0.7838851095993954
503,1,0.7916666666666666,0.6921322690992019,0.8222222222222223,0.8170861937452326,0.7972184429327287
503,2,0.7916666666666666,0.6905444126074498,0.8166144200626958,0.8137045512331554,0.797882672882673
504,0,0.7222222222222222,0.587274290627687,0.7407407407407408,0.7297747055811571,0.7190337637146147
504,1,0.7222222222222222,0.5869191049913942,0.7376543209876543,0.7289810547875063,0.7174630924630924
504,2,0.7777777777777778,0.6660869565217391,0.7855388471177944,0.7794930875576037,0.7718253968253969
505,0,0.5416666666666666,0.3095030514385354,0.5198190045248868,0.5227638705899577,0.5091639354797249
505,1,0.5416666666666666,0.3078939702883775,0.5095857075023741,0.5206167959791147,0.5053711720378388
505,2,0.5555555555555556,0.32729927007299264,0.5117595048629532,0.5308154003806177,0.512848158131177
506,0,0.6527777777777778,0.4848311390955924,0.6997180451127819,0.6803379416282641,0.6717948717948717
506,1,0.6388888888888888,0.4690867838910947,0.6946623093681916,0.6747055811571941,0.6586533439030536
506,2,0.625,0.4421807747489239,0.682412358882947,0.6485919098822325,0.6454816285998014
507,0,0.7916666666666666,0.685955219540564,0.7766798418972333,0.7793522267206479,0.7760079641612743
507,1,0.7777777777777778,0.665699361578642,0.764163372859025,0.766531713900135,0.7619047619047619
507,2,0.7777777777777778,0.6683937823834196,0.7777777777777778,0.7759784075573549,0.7628458498023716
508,0,0.4861111111111111,0.22916666666666663,0.4866871479774706,0.48611111111111116,0.48148148148148145
508,1,0.5138888888888888,0.27083333333333337,0.5098039215686274,0.513888888888889,0.5012688460964323
508,2,0.4722222222222222,0.20833333333333337,0.47044334975369456,0.47222222222222227,0.46885425211922344
509,0,0.7638888888888888,0.6385115180153573,0.7806767868437697,0.7660314579552329,0.7722222222222223
509,1,0.6805555555555556,0.499092558983666,0.7514907573047109,0.6645493042952207,0.6814814814814815
509,2,0.75,0.614400476048795,0.7829781187837455,0.7460929622907845,0.7590307990808617
510,0,0.3611111111111111,0.03157894736842104,0.4444444444444445,0.3445675352369064,0.36355616997465523
510,1,0.3611111111111111,0.03157894736842104,0.4444444444444445,0.3445675352369064,0.36355616997465523
510,2,0.3472222222222222,0.016564952048823134,0.4590742590742591,0.33307328236334316,0.35677901738948253
511,0,0.8194444444444444,0.7275902211874272,0.8427579365079364,0.818046398046398,0.8220878738120118
511,1,0.7916666666666666,0.6900114810562572,0.8126262626262627,0.7995360195360196,0.7926151650916302
511,2,0.8194444444444444,0.7271932381229962,0.8424242424242424,0.814993894993895,0.8192278301827702
512,0,0.75,0.6260819388343912,0.7783882783882784,0.7508695652173912,0.7543638850889193
512,1,0.6666666666666666,0.5004336513443193,0.7250712250712251,0.6649758454106279,0.6616660214221189
512,2,0.6944444444444444,0.5425931273462317,0.7454545454545455,0.6945652173913044,0.6946955430006277
513,0,0.5972222222222222,0.39670615429066747,0.6397564999715537,0.5971184371184372,0.5962100764732344
513,1,0.5694444444444444,0.35880494110887684,0.6214371053080731,0.5745299145299145,0.5732946298984035
513,2,0.5416666666666666,0.32056048041178165,0.6280423280423281,0.5504029304029303,0.5386792452830188
