model,subject,run,accuracy,kappa,precision,recall,f1_score
baseline,424,0,0.3333333333333333,-0.010526315789473717,0.19487179487179487,0.32098765432098764,0.23895180990450812
baseline,425,0,0.4305555555555556,0.09890109890109888,0.4656862745098039,0.40740740740740744,0.3106858054226475
baseline,426,0,0.375,-0.03547459252157248,0.23249299719887953,0.3133333333333333,0.25979602791196993
baseline,427,0,0.4166666666666667,0.17105263157894746,0.35714285714285715,0.4545454545454546,0.32542746828461117
baseline,428,0,0.3888888888888889,0.0,0.12962962962962962,0.3333333333333333,0.18666666666666668
baseline,429,0,0.4027777777777778,0.06859205776173283,0.45893719806763283,0.37878787878787873,0.2624561403508772
baseline,430,0,0.20833333333333334,0.0,0.06944444444444445,0.3333333333333333,0.1149425287356322
baseline,431,0,0.5416666666666666,0.3019976498237368,0.6494252873563219,0.5674603174603176,0.49523809523809526
baseline,432,0,0.4861111111111111,0.16619718309859166,0.6091617933723197,0.4494981016279191,0.4339640810823824
baseline,433,0,0.5138888888888888,0.26530612244897955,0.6404671717171717,0.5086714975845411,0.505719759168035
baseline,434,0,0.4166666666666667,0.02671387190215646,0.4694835680751173,0.35185185185185186,0.22842105263157894
baseline,435,0,0.25,0.028485757121439303,0.2995169082125604,0.358974358974359,0.17146720757268427
baseline,436,0,0.4166666666666667,0.10954063604240283,0.5152777777777778,0.4259259259259259,0.3915328371850111
baseline,437,0,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,438,0,0.5555555555555556,0.32670952659263575,0.39393939393939387,0.5586080586080586,0.4518563851489188
baseline,439,0,0.4166666666666667,0.1330275229357798,0.5417306707629288,0.4375,0.3400837787086523
baseline,440,0,0.5972222222222222,0.3551575046324892,0.7777777777777778,0.5919008088548319,0.5770282005576123
baseline,441,0,0.4722222222222222,0.2549019607843137,0.34415584415584416,0.5416666666666666,0.38314176245210724
baseline,442,0,0.4027777777777778,0.15778019586507064,0.5980842911877394,0.452020202020202,0.3676158966481547
baseline,443,0,0.6111111111111112,0.3812154696132597,0.7011111111111111,0.562155388471178,0.5417368834962364
baseline,444,0,0.2638888888888889,-0.08163265306122458,0.17757575757575758,0.27536231884057966,0.2076103500761035
baseline,445,0,0.5972222222222222,0.36496350364963503,0.3979166666666667,0.5461904761904762,0.45726495726495725
baseline,446,0,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,447,0,0.3472222222222222,0.0644180259883882,0.22373696872493984,0.400352733686067,0.2859357696566999
baseline,448,0,0.20833333333333334,0.0,0.06944444444444445,0.3333333333333333,0.1149425287356322
baseline,449,0,0.3194444444444444,0.0,0.10648148148148147,0.3333333333333333,0.16140350877192983
baseline,450,0,0.4444444444444444,0.0,0.14814814814814814,0.3333333333333333,0.20512820512820515
baseline,451,0,0.4027777777777778,0.15038419319429208,0.5667943805874841,0.44949494949494956,0.3551756885090218
baseline,452,0,0.375,0.0,0.125,0.3333333333333333,0.1818181818181818
baseline,453,0,0.4861111111111111,0.18606782768102648,0.47692307692307695,0.5128205128205128,0.43405017921146954
baseline,454,0,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
baseline,455,0,0.4166666666666667,0.0,0.1388888888888889,0.3333333333333333,0.19607843137254902
baseline,456,0,0.6111111111111112,0.38983050847457623,0.4055727554179567,0.5615079365079365,0.47091605712295365
baseline,457,0,0.18055555555555555,-0.020417967811674265,0.06103286384976526,0.30952380952380953,0.1019607843137255
