model,subject,run,accuracy,kappa,precision,recall,f1_score
baseline,457,1,0.4305555555555556,0.0,0.14351851851851852,0.3333333333333333,0.2006472491909385
baseline,457,2,0.4861111111111111,0.1228185709581825,0.4208955223880597,0.42857142857142855,0.35123523093447906
baseline,458,0,0.7361111111111112,0.5676359039190897,0.8486111111111111,0.6682769726247987,0.6618852641814078
baseline,458,1,0.7777777777777778,0.6402248594628357,0.8865248226950354,0.7359098228663447,0.7662103977893452
baseline,458,2,0.2916666666666667,0.047964739434793846,0.753623188405797,0.36933146330060773,0.2061128526645768
baseline,459,0,0.375,0.023213747362074266,0.4553990610328638,0.34920634920634924,0.20899718837863168
baseline,459,1,0.4305555555555556,0.11111111111111116,0.7960199004975124,0.40253968253968253,0.30863698160694825
baseline,459,2,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,460,0,0.20833333333333334,0.0,0.06944444444444445,0.3333333333333333,0.1149425287356322
baseline,460,1,0.20833333333333334,0.0,0.06944444444444445,0.3333333333333333,0.1149425287356322
baseline,460,2,0.625,0.38829452485840155,0.7402298850574712,0.5592775041050903,0.5533017804823078
baseline,461,0,0.5,0.24010554089709768,0.6204651162790699,0.48271604938271606,0.43099867432611577
baseline,461,1,0.5416666666666666,0.2577319587628867,0.742556281771968,0.4753086419753086,0.43182514665966204
baseline,461,2,0.625,0.4260407440212578,0.6365853658536585,0.619753086419753,0.5949188277461522
baseline,500,0,0.5555555555555556,0.2450851900393184,0.4666666666666666,0.4761904761904762,0.4157706093189964
baseline,500,1,0.5,0.1394422310756971,0.4343434343434344,0.41269841269841273,0.336515209367443
baseline,500,2,0.3194444444444444,0.04052216480826776,0.5974358974358974,0.3647977470558115,0.23337669220022164
baseline,501,0,0.3611111111111111,0.0,0.12037037037037036,0.3333333333333333,0.17687074829931973
baseline,501,1,0.3194444444444444,0.0,0.10648148148148147,0.3333333333333333,0.16140350877192983
baseline,501,2,0.3194444444444444,0.0,0.10648148148148147,0.3333333333333333,0.16140350877192983
baseline,502,0,0.3055555555555556,0.0,0.10185185185185186,0.3333333333333333,0.15602836879432624
baseline,502,1,0.3194444444444444,0.0,0.10648148148148147,0.3333333333333333,0.16140350877192983
baseline,502,2,0.5,0.21023765996343702,0.8095238095238096,0.46772068511198944,0.4197802197802198
baseline,503,0,0.3333333333333333,0.08956796628029517,0.42786069651741293,0.4057971014492754,0.2663344407530454
baseline,503,1,0.4722222222222222,0.10353866317169058,0.4803921568627451,0.3913043478260869,0.30284706475182666
baseline,503,2,0.5972222222222222,0.409000849136711,0.681704260651629,0.6375286041189931,0.6081298016282536
baseline,504,0,0.4305555555555556,0.0,0.14351851851851852,0.3333333333333333,0.2006472491909385
baseline,504,1,0.4305555555555556,0.0,0.14351851851851852,0.3333333333333333,0.2006472491909385
baseline,504,2,0.4305555555555556,0.0,0.14351851851851852,0.3333333333333333,0.2006472491909385
baseline,505,0,0.3055555555555556,-0.00027785495971088814,0.10328638497652581,0.3333333333333333,0.15770609318996417
baseline,505,1,0.4444444444444444,0.17901938426453834,0.5664414414414415,0.4460791489776997,0.4567505720823799
baseline,505,2,0.2222222222222222,-0.13962690785754672,0.1139784946236559,0.23254281949934122,0.13848039215686275
baseline,506,0,0.6527777777777778,0.4271164863144493,0.4869248593181066,0.5924219150025601,0.5214285714285715
baseline,506,1,0.3055555555555556,0.03536977491961424,0.7619047619047619,0.35995903737839224,0.1992845117845118
baseline,506,2,0.6388888888888888,0.40038436899423446,0.49554367201426025,0.5765488991295443,0.5132598939208486
baseline,507,0,0.5972222222222222,0.39982753664846216,0.6592224979321754,0.600839706102864,0.6030075187969924
baseline,507,1,0.4305555555555556,0.1500143967751224,0.29547471162378,0.44939271255060725,0.3523809523809524
baseline,507,2,0.2777777777777778,0.01680672268907557,0.4225352112676057,0.345679012345679,0.16455026455026456
baseline,508,0,0.5,0.25,0.35030303030303034,0.5,0.3956130043086565
baseline,508,1,0.4444444444444444,0.16666666666666663,0.6401668011837504,0.4444444444444444,0.39534482014077815
