model,subject,run,accuracy,kappa,precision,recall,f1_score
baseline,511,2,0.5138888888888888,0.248882265275708,0.6700083542188805,0.49067155067155066,0.4576574697056625
baseline,512,0,0.3611111111111111,0.043051141288644845,0.3144278606965174,0.36292270531400966,0.23992673992673993
baseline,512,1,0.3472222222222222,0.022530329289427997,0.2272727272727273,0.3484299516908213,0.21634738186462324
baseline,512,2,0.5972222222222222,0.3891164423639556,0.39680082559339525,0.5838888888888888,0.4723590585659551
baseline,513,0,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
baseline,513,1,0.3472222222222222,0.0,0.11574074074074074,0.3333333333333333,0.17182130584192437
baseline,513,2,0.5833333333333334,0.3509615384615383,0.48809523809523814,0.5466666666666667,0.47154471544715443
tl,300,0,0.2638888888888889,-0.07674943566591419,0.2918295861844249,0.2864265364265364,0.2547945731965102
tl,300,1,0.4027777777777778,0.091015854374633,0.38655462184873945,0.3778998778998779,0.3759637188208617
tl,300,2,0.5,0.27959977765425237,0.6071895424836601,0.5207570207570207,0.513721459053671
tl,301,0,0.5277777777777778,0.2953367875647669,0.3626344086021505,0.5314685314685315,0.4265232974910394
tl,301,1,0.5833333333333334,0.3746381007527503,0.6028442317916002,0.5765345765345765,0.5798527779328136
tl,301,2,0.5416666666666666,0.31645569620253167,0.5918055555555556,0.5416666666666666,0.545981911186893
tl,302,0,0.4583333333333333,0.22388059701492535,0.48431372549019613,0.49230769230769234,0.4174896942631398
tl,302,1,0.4305555555555556,0.1744966442953021,0.46439393939393936,0.4512820512820513,0.40755541346973573
tl,302,2,0.4861111111111111,0.26490066225165565,0.4180911680911681,0.5217948717948718,0.4183501683501684
tl,303,0,0.5555555555555556,0.3271028037383178,0.4882677708764665,0.5354506604506605,0.48701654120373333
tl,303,1,0.5416666666666666,0.3064798598949212,0.47786320254506887,0.5215617715617715,0.4789464503750218
tl,303,2,0.4305555555555556,0.15463917525773196,0.45098039215686275,0.4428904428904428,0.4171902937420178
tl,304,0,0.5833333333333334,0.37644341801385683,0.6039682539682539,0.5839160839160839,0.5886287625418061
tl,304,1,0.5416666666666666,0.3203661327231121,0.584795321637427,0.5458430458430458,0.5383838383838384
tl,304,2,0.5694444444444444,0.3604584527220629,0.5274874177313201,0.5720668220668221,0.5107356204130398
tl,306,0,0.4444444444444444,0.1745485812553741,0.4264856711915536,0.45707915273132665,0.4265632028789923
tl,306,1,0.6388888888888888,0.4606741573033707,0.6427527151211362,0.644927536231884,0.631986531986532
tl,306,2,0.5972222222222222,0.40051679586563305,0.5945409429280396,0.6081382385730212,0.5837312341377382
tl,307,0,0.3333333333333333,0.031932773109243695,0.43548387096774194,0.35625485625485626,0.26425305012624256
tl,307,1,0.4583333333333333,0.16824644549763035,0.4065068107621299,0.4362859362859363,0.3830068005788365
tl,307,2,0.4027777777777778,0.13131313131313127,0.3148148148148148,0.42550505050505055,0.3324979114452799
tl,308,0,0.4166666666666667,0.12474674384949358,0.46169590643274855,0.41623931623931626,0.3638311975254087
tl,308,1,0.3472222222222222,0.0669975186104218,0.25925925925925924,0.3846153846153846,0.24285714285714285
tl,308,2,0.625,0.43041312628186346,0.6626016260162602,0.6054945054945056,0.6047138047138048
tl,309,0,0.375,0.0464979399646851,0.3715544188689968,0.3656759906759907,0.33767158767158767
tl,309,1,0.3055555555555556,-0.029159519725557415,0.19047619047619047,0.3118686868686869,0.22863049095607235
tl,309,2,0.4861111111111111,0.23094688221709003,0.33715533715533713,0.4836829836829837,0.39548022598870053
tl,400,0,0.5138888888888888,0.3080724876441516,0.6051000597371564,0.554029304029304,0.4944342120766745
tl,400,1,0.6805555555555556,0.5157894736842106,0.6656565656565657,0.6704441391941393,0.653335408237369
tl,400,2,0.5972222222222222,0.3796791443850267,0.5864823348694316,0.5911172161172161,0.5812689141850593
tl,401,0,0.4583333333333333,0.1657754010695187,0.4597922502334267,0.40984848484848485,0.38771043771043767
tl,401,1,0.5694444444444444,0.36572890025575444,0.6062049062049062,0.5952020202020202,0.5574069832544408
tl,401,2,0.5972222222222222,0.3862433862433863,0.5731481481481482,0.5593434343434344,0.5565006793076969
tl,402,0,0.4722222222222222,0.2549019607843137,0.5583333333333333,0.5386189258312021,0.4839160839160839
tl,402,1,0.5,0.24541484716157214,0.5017991004497752,0.4790281329923274,0.47753357753357745
tl,402,2,0.5694444444444444,0.37636211232187766,0.6463144026073088,0.6009093492469452,0.5543028863316263
tl,403,0,0.4722222222222222,0.24938271604938267,0.49053945249597425,0.5324023508607687,0.44969566774078046
tl,403,1,0.5138888888888888,0.31928687196110217,0.531986531986532,0.5870910698496905,0.47201138519924096
tl,403,2,0.5694444444444444,0.3668085106382979,0.5723446147296721,0.5951526499193842,0.5588187038556195
tl,404,0,0.4027777777777778,0.135195530726257,0.3853059581320451,0.43492063492063493,0.37906204076416844
tl,404,1,0.4861111111111111,0.24232081911262793,0.5482603815937149,0.48849206349206353,0.4789722533283564
tl,404,2,0.4027777777777778,0.12641083521444696,0.4463298139768728,0.4166666666666667,0.40012345679012346
tl,405,0,0.3194444444444444,-0.037952338923212814,0.24297688127475361,0.316505376344086,0.25493827160493826
tl,405,1,0.3472222222222222,0.013123359580052507,0.24776119402985075,0.34833333333333333,0.23015873015873015
tl,405,2,0.4861111111111111,0.2021563342318059,0.49259259259259264,0.48795698924731185,0.4898235908283502
tl,406,0,0.4305555555555556,0.1921182266009852,0.39494949494949494,0.5208333333333334,0.40108401084010836
tl,406,1,0.5972222222222222,0.3884007029876978,0.5961579395487441,0.5853386809269162,0.5738635995673939
tl,406,2,0.7222222222222222,0.5759717314487633,0.7193010752688173,0.7217023172905526,0.7072140496748748
tl,407,0,0.5555555555555556,0.34246575342465757,0.5560283687943263,0.612618135376756,0.5236211443641784
tl,407,1,0.8055555555555556,0.705607476635514,0.788641975308642,0.7969348659003831,0.7902983955615536
tl,407,2,0.75,0.6015985244389794,0.8264550264550264,0.6996168582375479,0.7085485485485487
tl,408,0,0.6111111111111112,0.4228456913827655,0.6139404656646036,0.6145848952866497,0.5874324088609802
tl,408,1,0.3888888888888889,0.09974424552429673,0.324658895816391,0.418928375068726,0.34572793648915967
tl,408,2,0.6111111111111112,0.4195220270659372,0.6150793650793651,0.6136352276703154,0.5675000817073569
tl,409,0,0.3888888888888889,0.13442622950819672,0.3880635624538064,0.4583333333333333,0.3678025191183086
tl,409,1,0.3888888888888889,0.07692307692307687,0.38606060606060605,0.3958333333333333,0.3869579609400861
tl,409,2,0.4583333333333333,0.21212121212121215,0.5085470085470085,0.4910714285714286,0.45649515452070616
tl,410,0,0.25,-0.04180064308681675,0.18244949494949494,0.300925925925926,0.21256038647342992
tl,410,1,0.4583333333333333,0.21739130434782605,0.3302808302808303,0.5231481481481481,0.40404040404040403
tl,410,2,0.3888888888888889,0.12437810945273631,0.407936507936508,0.4305555555555556,0.36609686609686615
tl,411,0,0.3194444444444444,0.054662379421221874,0.26282051282051283,0.3844444444444444,0.27293844367015097
tl,411,1,0.3611111111111111,0.06651634723788047,0.2672413793103448,0.36909323116219667,0.2988505747126437
