subject,run_mean,run_std,accuracy_mean,accuracy_std,kappa_mean,kappa_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std
441,0.5,0.7071067811865476,0.6041666666666667,0.029462782549439414,0.36992353440951564,0.03460437603767646,0.6266251221896383,0.08479406097953049,0.5841346153846154,0.027196414661021,0.5958244306574809,0.04315021014771186
442,0.5,0.7071067811865476,0.6180555555555556,0.009820927516479791,0.4103497045267586,0.01615463193123688,0.6418222953517072,0.00876296597883449,0.6045454545454546,0.010713739108887075,0.611927116913819,0.009559732635722367
443,0.5,0.7071067811865476,0.5972222222222223,0.01964185503295962,0.41204434235493853,0.03288014754024342,0.6566831860949507,0.04629230992254093,0.6249498746867168,0.022843625086452657,0.5998756724331438,0.021835522924758387
444,0.5,0.7071067811865476,0.5416666666666667,0.0196418550329597,0.3187184310266493,0.028782268111514714,0.5765839099172432,0.026381001875769965,0.548494983277592,0.018130943107347426,0.535402503961826,0.020200093144314868
445,0.5,0.7071067811865476,0.8541666666666667,0.00982092751647991,0.7788626094236712,0.01708109361726654,0.8592654348494171,0.006533273703635291,0.8510150375939849,0.024367714890513825,0.8482710862122627,0.016063406149644015
446,0.5,0.7071067811865476,0.5208333333333333,0.00982092751647991,0.25797062643085694,0.001885794797536069,0.4931087431087431,0.0012427414106768021,0.4833304887068327,0.006476884096890007,0.4810628779927025,0.007667657128925953
447,0.5,0.7071067811865476,0.47916666666666663,0.02946278254943951,0.18617239800875957,0.03130429922179607,0.4272904248233196,0.0030250093239390595,0.4211327302725152,0.013577319147207166,0.4201645304586481,0.00809282440624616
448,0.5,0.7071067811865476,0.5555555555555556,0.058925565098878946,0.2985018444628472,0.07814746328253046,0.5211092589209597,0.03456252432247453,0.520899470899471,0.03965784063797563,0.5166190585350146,0.0424758353433885
449,0.5,0.7071067811865476,0.6388888888888888,0.0,0.44665151494902217,0.013181299391202385,0.6281314788671892,0.033149831926432435,0.6291426896845695,0.0303481730736234,0.6201313495222465,0.026445320897988
450,0.5,0.7071067811865476,0.47916666666666663,0.00982092751647981,0.1610773699498283,0.025767292263993546,0.41008450113713274,0.04078158851187495,0.41500686813186816,0.026306055847713807,0.40991285403050104,0.03403248607756793
451,0.5,0.7071067811865476,0.6041666666666667,0.00982092751647991,0.43019889760456653,0.008991340729682747,0.6849206349206349,0.03703892663358108,0.6553030303030303,0.0010713739108887154,0.5845822551943123,0.022055630949505585
452,0.5,0.7071067811865476,0.7847222222222222,0.009820927516479791,0.6736714526472456,0.015426222595103647,0.7950977762098306,0.008743100589473302,0.7799126531010588,0.01223195012592744,0.7835547594168284,0.012659452648202193
453,0.5,0.7071067811865476,0.48611111111111105,0.039283710065919304,0.16753098912218567,0.06913654716129533,0.5604432276343032,0.06022581866023055,0.47382724802079645,0.054727040254896504,0.48165549007654274,0.05167919343148667
454,0.5,0.7071067811865476,0.6180555555555556,0.049104637582399115,0.4433799104013654,0.050183613710668734,0.6859308832425892,0.009972430028077149,0.6492207792207791,0.028304678369574066,0.6044223848959873,0.047473625810585104
455,0.5,0.7071067811865476,0.6319444444444444,0.029462782549439414,0.4208719916134684,0.0518062195934835,0.5723990950805466,0.039818969763068875,0.5752136752136752,0.037319524562623246,0.5686489883357652,0.04357311428636097
456,0.5,0.7071067811865476,0.8125,0.009820927516479791,0.7171460632738469,0.013420109942830761,0.8071211196211197,0.0045490876375036595,0.8037698412698412,0.005892556509887875,0.8026745480978891,0.005293692251125879
457,0.5,0.7071067811865476,0.6805555555555556,0.0,0.48102083213042973,0.010233638825525913,0.5312130312130312,0.07866394030399074,0.5765773453945497,0.018465154040201714,0.545135519812244,0.043721746015204774
458,0.5,0.7071067811865476,0.8125,0.049104637582399115,0.7095550381304339,0.07937335171382036,0.8220011171624075,0.030400029004510366,0.8032050283102177,0.06831949576681617,0.8059191983502254,0.056886392516675745
459,0.5,0.7071067811865476,0.7222222222222223,0.0196418550329597,0.5792649313617593,0.031137438040530634,0.7261113599044633,0.00847951108453791,0.7105006105006106,0.022447834323382498,0.7107113205828554,0.022401522846735338
